"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"POLICYBZR",3925,13459,17384,25135.05918,1930.638045,27065.697225,22894,1803.2
"IDFCFIRSTB",3260,6601,9861,25944.477055,903.346045,26847.8231,48723,85.76
"ONGC",4522,29996,34518,24490.861425,1999.297575,26490.159,75173,237.9
"IOC",2875,15920,18795,23471.2183875,2193.4833375,25664.701725,33565,166
"GMRAIRPORT",3211,11558,14769,23657.1054075,1971.4035375,25628.508945,41889,105.36
"TRENT",5257,26537,31794,22611.66811,2410.8568,25022.52491,126024,4295
"SUPREMEIND",3475,25469,28944,21027.55487,3673.899075,24701.453945,15949,3480
"NMDC",3983,12117,16100,22511.1096,1541.572425,24052.682025,76175,84
"RVNL",3726,25327,29053,20131.884595,3705.36448,23837.249075,64551,362.15
"WIPRO",2765,13549,16314,21923.6517,1775.3028,23698.9545,50053,267.3
"COFORGE",3403,16587,19990,21300.6309,2350.3378125,23650.9687125,85895,1657.1
"POLYCAB",2236,12356,14592,21402.0777875,1874.634825,23276.7126125,25995,7675
"KAYNES",5115,26628,31743,20335.97052,2701.30518,23037.2757,60528,3941.7
"LAURUSLABS",2170,7309,9479,20559.09773,1630.922625,22190.020355,28662,1113.2
"ULTRACEMCO",3470,16784,20254,20691.71036,1200.817555,21892.527915,73598,11903
"MUTHOOTFIN",1792,10540,12332,18897.79276,1864.292925,20762.085685,23099,3831.8
"MANAPPURAM",2062,6095,8157,19368.7044,1273.9164,20642.6208,19180,314.5
"CUMMINSIND",2095,9092,11187,18830.46976,1530.21572,20360.68548,21529,4470.6
"FEDERALBNK",1420,6382,7802,18942.157,1229.673,20171.83,18342,267
"TECHM",1912,9670,11582,18498.5826,1580.50956,20079.09216,41305,1607
"RBLBANK",1915,5712,7627,19181.6351825,879.3781625,20061.013345,30373,315.5
"PATANJALI",3955,2693,6648,19687.94811,296.49888,19984.44699,47725,551.15
"VBL",3386,8816,12202,18804.6405,1030.3516125,19834.9921125,57891,491
"AMBUJACEM",3111,11884,14995,18374.17869,1208.098605,19582.277295,68218,558.7
"UNIONBANK",2729,5008,7737,18663.187095,744.730155,19407.91725,26023,153.7
"BHARATFORG",2416,9773,12189,17825.4599,1491.2727,19316.7326,25405,1466
"AUBANK",1823,4014,5837,18246.681,749.576,18996.257,27692,998.1
"JIOFIN",2562,9804,12366,17899.59844,894.27088,18793.86932,98195,295.6
"INDIANB",2051,8360,10411,17222.8838,1551.0187,18773.9025,15754,833.5
"HCLTECH",2966,18716,21682,16921.925195,1591.179975,18513.10517,62750,1632
"BIOCON",1729,6425,8154,16892.78275,1054.9705,17947.75325,26128,388.25
"DRREDDY",2104,13529,15633,16514.226,1373.2301875,17887.4561875,28986,1252
"ANGELONE",2714,12686,15400,15937.043,1901.173725,17838.216725,29797,2371
"PAYTM",1746,6644,8390,16490.7140625,1342.87139,17833.5854525,31689,1296
"MARICO",1851,5488,7339,16837.04064,634.27212,17471.31276,32116,759.6
"IREDA",3429,7253,10682,16546.435635,878.72949,17425.165125,26219,139.15
"GODREJCP",2700,4531,7231,16740.7425,545.01035,17285.75285,22712,1239.6
"MAZDOCK",3090,17063,20153,15365.4612,1804.50224,17169.96344,53884,2482.6
"AUROPHARMA",2449,8669,11118,16012.31621,956.512755,16968.828965,48537,1197
"IRFC",2821,12626,15447,15078.894175,1636.123775,16715.01795,39162,126.08
"GODREJPROP",2848,6185,9033,15882.3167525,689.6471725,16571.963925,43855,2017.2
"TATAPOWER",2726,16973,19699,15157.401725,1272.31729,16429.719015,67700,381.65
"IIFL",1447,5445,6892,14753.387715,1303.815315,16057.20303,11940,619
"BANKINDIA",2013,4227,6240,15358.512,681.2546,16039.7666,13893,147.6
"INDHOTEL",2046,5564,7610,15146.3053,533.5251,15679.8304,35032,739.8
"APOLLOHOSP",1570,13408,14978,13959.4136,1396.0364625,15355.4500625,37083,7116
"BDL",2670,13258,15928,13768.77397,1466.76817,15235.54214,29918,1485.6
"SBICARD",2143,4365,6508,14813.12352,384.58976,15197.71328,28632,860
"SWIGGY",2903,3152,6055,14801.08097,373.92069,15175.00166,6184,390.5
"POWERGRID",2816,12298,15114,14301.63174,609.42253,14911.05427,67860,267.55
"GRASIM",1992,4944,6936,14244.0245,435.499,14679.5235,71029,2851.7
"JUBLFOOD",2013,4867,6880,13929.44975,537.360625,14466.810375,30911,553.5
"VOLTAS",2589,12291,14880,13369.439475,1056.619425,14426.0589,36590,1385
"YESBANK",2053,5763,7816,13810.9813,558.79858,14369.77988,49760,21.48
"NESTLEIND",2120,7251,9371,13752.24115,611.6857,14363.92685,39016,1292
"TATACONSUM",2013,5629,7642,13167.14157,418.95238,13586.09395,28576,1173.3
"PERSISTENT",1977,6713,8690,12417.53478,1024.52501,13442.05979,30881,6275
"GLENMARK",1643,4341,5984,12525.1602,603.01935,13128.17955,41776,2030
"HUDCO",1947,4096,6043,12399.65349,610.563825,13010.217315,22962,226.64
"SAMMAANCAP",1929,6046,7975,12079.56172,878.41131,12957.97303,33786,144.28
"FORTIS",1765,4446,6211,12285.70827,566.57367,12852.28194,19110,902.2
"MAXHEALTH",2220,5413,7633,12264.841155,552.11289,12816.954045,50236,1047.7
"BAJAJFINSV",2297,11607,13904,11739.241875,665.05285,12404.294725,93719,2037.5
"CDSL",1663,6677,8340,11466.149735,854.6826525,12320.8323875,41226,1446.5
"BANDHANBNK",2230,5381,7611,11687.5872,598.87656,12286.46376,46738,144.2
"DIVISLAB",1803,8574,10377,11503.4604,714.16176,12217.62216,42239,6346
"CGPOWER",2125,5371,7496,11631.513135,568.081265,12199.5944,24743,639
"LTIM",1208,5215,6423,11049.04281,723.50322,11772.54603,19820,6118
"LUPIN",1245,3974,5219,11129.210905,499.416055,11628.62696,21369,2106.2
"LICHSGFIN",2091,3691,5782,11259.7828,294.5988,11554.3816,46637,536
"NBCC",1342,4031,5373,10717.4158,760.9277,11478.3435,24164,122.15
"IRCTC",1731,11328,13059,10394.8488,1003.7398875,11398.5886875,51082,685.5
"PETRONET",1936,9573,11509,10588.17864,808.4994,11396.67804,39293,287.9
"BRITANNIA",1449,6016,7465,10968.1448625,403.5477125,11371.692575,28331,5999
"SUZLON",2174,6862,9036,10344.175225,639.589115,10983.76434,52043,52.58
"ASIANPAINT",1395,15648,17043,9687.18135,1085.118025,10772.299375,75930,2756
"DABUR",1614,6847,8461,10151.342625,499.845375,10651.188,29510,499.55
"SBILIFE",1307,4962,6269,10042.3554,429.8258625,10472.1812625,29102,2045.9
"HDFCLIFE",1188,5431,6619,9852.76413,531.58952,10384.35365,41942,750.85
"COLPAL",2109,6434,8543,9949.7233125,412.7317425,10362.455055,40990,2094
"CONCOR",1464,5451,6915,9641.56275,606.9575,10248.52025,44710,523.5
"KEI",1178,4935,6113,9292.3434975,906.2865875,10198.630085,8253,4515.2
"SUNPHARMA",1529,12535,14064,9233.29939,828.494415,10061.793805,68536,1725
"NYKAA",1073,2899,3972,8933.994375,534.6246875,9468.6190625,19433,265.05
"PRESTIGE",1249,1806,3055,9068.43258,300.99627,9369.42885,11303,1605
"HDFCAMC",1090,4762,5852,8708.7213,631.73361,9340.45491,26244,2650
"UNOMINDA",1249,1738,2987,8915.60967,276.87187,9192.48154,9102,1287
"SOLARINDS",1293,9293,10586,7902.774795,768.325535,8671.10033,36712,12198
"IEX",1597,5298,6895,8016.891375,624.5925,8641.483875,31617,133.72
"DALBHARAT",1171,2262,3433,8177.6696625,313.3103675,8490.98003,11817,2140
"BLUESTARCO",1386,4125,5511,7999.92648,488.7982125,8488.7246925,8698,1780
"MPHASIS",997,2620,3617,7763.751655,427.6162275,8191.3678825,23980,2820
"MFSL",1174,1575,2749,7925.21136,205.55048,8130.76184,23334,1677.7
"ALKEM",1111,3858,4969,7583.8860625,349.860025,7933.7460875,13674,5465
"KPITTECH",1543,2095,3638,7663.7646025,214.56193,7878.3265325,12664,1167.5
"SHREECEM",1132,3007,4139,7590.059895,174.2785975,7764.3384925,13018,26775
"OBEROIRLTY",1251,2242,3493,7346.51491,269.46059,7615.9755,15001,1700
"AMBER",1095,3846,4941,7007.91706,479.49452,7487.41158,15155,6460
"TIINDIA",1335,3405,4740,7042.42688,309.75116,7352.17804,22061,2628
"TATATECH",1383,2245,3628,7145.92552,166.87408,7312.7996,23133,644
"HAVELLS",976,2880,3856,6964.7499,329.6675,7294.4174,21254,1419.5
"SIEMENS",1241,5970,7211,6713.1763475,547.050805,7260.2271525,21103,3094.8
"SRF",1104,4102,5206,6794.20644,405.59144,7199.79788,25181,3061
"OIL",1131,4964,6095,6743.7972,446.52874,7190.32594,12893,427.55
"ABB",1048,2639,3687,6812.9922375,266.0983625,7079.0906,24488,5168
"PIIND",1220,1863,3083,6896.4366275,161.034825,7057.4714525,16316,3239.9
"GAIL",1232,4893,6125,6701.726115,327.23271,7028.958825,42880,171.68
"PHOENIXLTD",1019,1731,2750,6686.4462,282.21935,6968.66555,10598,1865.1
"EXIDEIND",986,3932,4918,6479.36244,469.10844,6948.47088,26309,362.6
"TORNTPOWER",1156,3664,4820,6525.574185,388.189305,6913.76349,8613,1327.8
"ICICIPRULI",1056,2282,3338,6599.8460475,248.391915,6848.2379625,22306,673.3
"KFINTECH",1236,2011,3247,6606.4821,167.45085,6773.93295,9084,1077
"CIPLA",1079,8221,9300,6108.1803375,498.2743125,6606.45465,46279,1502
"PAGEIND",1129,8350,9479,6045.1764345,331.8129645,6376.989399,20893,35695
"ZYDUSLIFE",733,2466,3199,6046.8651,233.49753,6280.36263,17041,915.65
"INOXWIND",1362,2198,3560,6022.296995,194.44997,6216.746965,34444,123.06
"PIDILITIND",818,1714,2532,6059.87795,143.4968,6203.37475,18099,1468
"LODHA",1202,3191,4393,5820.07842,378.87462,6198.95304,33732,1073.4
"OFSS",975,5384,6359,5639.6412975,555.017415,6194.6587125,25721,7685
"ICICIGI",946,1642,2588,6025.6378975,116.0022825,6141.64018,19089,1954
"CAMS",1056,1768,2824,5880.49215,199.6491,6080.14125,16082,736.2
"PGEL",974,2586,3560,5357.85313,347.58011,5705.43324,16587,580
"NUVAMA",716,2225,2941,5242.29855,329.12225,5571.4208,8400,1464.6
"DELHIVERY",627,1529,2156,5245.5155475,240.17129,5485.6868375,11139,400.25
"NAUKRI",1034,3475,4509,5211.3972375,241.1601,5452.5573375,28256,1340.5
"MANKIND",1079,1627,2706,5292.57591,126.845505,5419.421415,12462,2164.6
"CROMPTON",1132,3655,4787,5132.39616,267.63012,5400.02628,42949,249.35
"TATAELXSI",915,4522,5437,4796.01711,426.08822,5222.10533,23597,5215
"NHPC",915,4565,5480,4685.67232,399.13984,5084.81216,17193,79.64
"FINNIFTY",198,10864,11062,3300.205788,1529.4040980000002,4829.609886,5857,27666.8
"POWERINDIA",472,1059,1531,4365.367815,167.621245,4532.98906,6857,18500
"KALYANKJIL",739,2014,2753,4223.703175,228.35185,4452.055025,35361,484.85
"TORNTPHARM",452,617,1069,4351.7327,77.636025,4429.368725,9794,3840
"BOSCHLTD",435,2470,2905,3935.7765575,219.0171925,4154.79375,10347,36170
"NIFTYNXT50",228,503,731,3976.112115,107.85814,4083.970255,1019,69675.4
"LICI",621,2427,3048,3735.96384,146.02973,3881.99357,24206,852.45
"SONACOMS",641,996,1637,3752.92764,120.7520475,3873.6796875,14368,474.9
"WAAREEENER",682,2448,3130,3556.9019675,192.800055,3749.7020225,4027,2958
"BAJAJHLDNG",611,1446,2057,3474.77462,187.224785,3661.999405,2215,11320
"SYNGENE",517,1204,1721,3359.0336,101.731,3460.7646,10487,652.4
"PPLPHARMA",742,1334,2076,3342.356325,116.146275,3458.5026,13063,169.95
"PREMIERENE",596,1474,2070,2923.2379,140.9863775,3064.2242775,2669,846.5
"360ONE",383,509,892,2259.44045,67.6905,2327.13095,5857,1180
